Time [s],WAKE,TX,RX,FAULT
2021-04-24T07:47:36.721828790+00:00,1,0,1,1
2021-04-24T07:47:36.721832766+00:00,1,1,1,1
2021-04-24T07:47:36.721832768+00:00,1,0,1,1
2021-04-24T07:47:36.721832786+00:00,1,1,1,1
2021-04-24T07:47:36.721836784+00:00,1,0,1,1
2021-04-24T07:47:36.721840760+00:00,1,1,1,1
2021-04-24T07:47:36.721840764+00:00,1,0,1,1
2021-04-24T07:47:36.721840780+00:00,1,1,1,1
2021-04-24T07:47:36.721846778+00:00,1,0,1,1
2021-04-24T07:47:36.721874752+00:00,1,1,1,1
2021-04-24T07:47:36.735626392+00:00,1,1,0,1
2021-04-24T07:47:36.735626402+00:00,1,1,1,1
2021-04-24T07:47:36.735626416+00:00,1,1,0,1
2021-04-24T07:47:36.735630376+00:00,1,1,1,1
2021-04-24T07:47:36.735634364+00:00,1,1,0,1
2021-04-24T07:47:36.735634378+00:00,1,1,1,1
2021-04-24T07:47:36.735634388+00:00,1,1,0,1
2021-04-24T07:47:36.735642336+00:00,1,1,1,1
2021-04-24T07:47:36.735646324+00:00,1,1,0,1
2021-04-24T07:47:36.735646338+00:00,1,1,1,1
2021-04-24T07:47:36.735646346+00:00,1,1,0,1
2021-04-24T07:47:36.735658284+00:00,1,1,1,1
2021-04-24T07:47:36.735658298+00:00,1,1,0,1
2021-04-24T07:47:36.735658306+00:00,1,1,1,1
2021-04-24T07:47:36.735666256+00:00,1,1,0,1
2021-04-24T07:47:36.735666272+00:00,1,1,1,1
2021-04-24T07:47:36.735666280+00:00,1,1,0,1
2021-04-24T07:47:36.735702138+00:00,1,1,1,1
2021-04-24T07:47:36.735702150+00:00,1,1,0,1
2021-04-24T07:47:36.735702160+00:00,1,1,1,1
2021-04-24T07:47:36.735706124+00:00,1,1,0,1
2021-04-24T07:47:36.735706140+00:00,1,1,1,1
2021-04-24T07:47:36.735706146+00:00,1,1,0,1
2021-04-24T07:47:36.735742004+00:00,1,1,1,1
2021-04-24T07:47:36.735742014+00:00,1,1,0,1
2021-04-24T07:47:36.735742026+00:00,1,1,1,1
2021-04-24T07:47:36.735745988+00:00,1,1,0,1
2021-04-24T07:47:36.735746006+00:00,1,1,1,1
2021-04-24T07:47:36.735746010+00:00,1,1,0,1
2021-04-24T07:47:36.735753962+00:00,1,1,1,1
2021-04-24T07:47:36.735753976+00:00,1,1,0,1
2021-04-24T07:47:36.735753984+00:00,1,1,1,1
2021-04-24T07:47:36.735761936+00:00,1,1,0,1
2021-04-24T07:47:36.735761950+00:00,1,1,1,1
2021-04-24T07:47:36.735761958+00:00,1,1,0,1
2021-04-24T07:47:36.735765920+00:00,1,1,1,1
2021-04-24T07:47:36.735769908+00:00,1,1,0,1
2021-04-24T07:47:36.735769922+00:00,1,1,1,1
2021-04-24T07:47:36.735769932+00:00,1,1,0,1
2021-04-24T07:47:36.735773894+00:00,1,1,1,1
2021-04-24T07:47:36.735777882+00:00,1,1,0,1
2021-04-24T07:47:36.735777896+00:00,1,1,1,1
2021-04-24T07:47:36.735777904+00:00,1,1,0,1
2021-04-24T07:47:36.735781868+00:00,1,1,1,1
2021-04-24T07:47:36.735785854+00:00,1,1,0,1
2021-04-24T07:47:36.735785870+00:00,1,1,1,1
2021-04-24T07:47:36.735785878+00:00,1,1,0,1
2021-04-24T07:47:36.735789840+00:00,1,1,1,1
2021-04-24T07:47:36.735793828+00:00,1,1,0,1
2021-04-24T07:47:36.735793842+00:00,1,1,1,1
2021-04-24T07:47:36.735793852+00:00,1,1,0,1
2021-04-24T07:47:36.735821754+00:00,1,1,1,1
2021-04-24T07:47:36.735821764+00:00,1,1,0,1
2021-04-24T07:47:36.735821776+00:00,1,1,1,1
2021-04-24T07:47:36.735825744+00:00,1,1,0,1
2021-04-24T07:47:36.735825760+00:00,1,1,1,1
2021-04-24T07:47:36.735825766+00:00,1,1,0,1
2021-04-24T07:47:36.735829736+00:00,1,1,1,1
2021-04-24T07:47:36.735829750+00:00,1,1,0,1
2021-04-24T07:47:36.735829758+00:00,1,1,1,1
2021-04-24T07:47:36.735837720+00:00,1,1,0,1
2021-04-24T07:47:36.735837734+00:00,1,1,1,1
2021-04-24T07:47:36.735837742+00:00,1,1,0,1
2021-04-24T07:47:36.735849694+00:00,1,1,1,1
2021-04-24T07:47:36.735849710+00:00,1,1,0,1
2021-04-24T07:47:36.735849716+00:00,1,1,1,1
2021-04-24T07:47:36.735853686+00:00,1,1,0,1
2021-04-24T07:47:36.735853702+00:00,1,1,1,1
2021-04-24T07:47:36.735853710+00:00,1,1,0,1
2021-04-24T07:47:36.735861670+00:00,1,1,1,1
2021-04-24T07:47:36.735861686+00:00,1,1,0,1
2021-04-24T07:47:36.735861694+00:00,1,1,1,1
2021-04-24T07:47:36.735865662+00:00,1,1,0,1
2021-04-24T07:47:36.735865678+00:00,1,1,1,1
2021-04-24T07:47:36.735865686+00:00,1,1,0,1
2021-04-24T07:47:36.735869654+00:00,1,1,1,1
2021-04-24T07:47:36.735893608+00:00,1,1,0,1
2021-04-24T07:47:36.735893618+00:00,1,1,1,1
2021-04-24T07:47:36.735893632+00:00,1,1,0,1
2021-04-24T07:47:36.735897596+00:00,1,1,1,1
2021-04-24T07:47:36.735909418+00:00,1,0,1,1
2021-04-24T07:47:36.735913392+00:00,1,1,1,1
2021-04-24T07:47:36.735913396+00:00,1,0,1,1
2021-04-24T07:47:36.735913410+00:00,1,1,1,1
2021-04-24T07:47:36.735917410+00:00,1,0,1,1
2021-04-24T07:47:36.735945384+00:00,1,1,1,1
2021-04-24T07:47:36.735951130+00:00,1,0,1,1
2021-04-24T07:47:36.735987098+00:00,1,1,1,1
2021-04-24T07:47:36.735993094+00:00,1,0,1,1
2021-04-24T07:47:36.736029060+00:00,1,1,1,1
2021-04-24T07:47:36.736034806+00:00,1,0,1,1
2021-04-24T07:47:36.736038780+00:00,1,1,1,1
2021-04-24T07:47:36.736038784+00:00,1,0,1,1
2021-04-24T07:47:36.736038800+00:00,1,1,1,1
2021-04-24T07:47:36.736042798+00:00,1,0,1,1
2021-04-24T07:47:36.736054766+00:00,1,1,1,1
2021-04-24T07:47:36.736054768+00:00,1,0,1,1
2021-04-24T07:47:36.736054786+00:00,1,1,1,1
2021-04-24T07:47:36.736058784+00:00,1,0,1,1
2021-04-24T07:47:36.736062758+00:00,1,1,1,1
2021-04-24T07:47:36.736062762+00:00,1,0,1,1
2021-04-24T07:47:36.736062778+00:00,1,1,1,1
2021-04-24T07:47:36.736066778+00:00,1,0,1,1
2021-04-24T07:47:36.736070752+00:00,1,1,1,1
2021-04-24T07:47:36.736070756+00:00,1,0,1,1
2021-04-24T07:47:36.736070772+00:00,1,1,1,1
2021-04-24T07:47:36.736076768+00:00,1,0,1,1
2021-04-24T07:47:36.736104744+00:00,1,1,1,1
2021-04-24T07:47:36.751644376+00:00,1,1,0,1
2021-04-24T07:47:36.751644386+00:00,1,1,1,1
2021-04-24T07:47:36.751644400+00:00,1,1,0,1
2021-04-24T07:47:36.751648360+00:00,1,1,1,1
2021-04-24T07:47:36.751652350+00:00,1,1,0,1
2021-04-24T07:47:36.751652362+00:00,1,1,1,1
2021-04-24T07:47:36.751652374+00:00,1,1,0,1
2021-04-24T07:47:36.751660324+00:00,1,1,1,1
2021-04-24T07:47:36.751664312+00:00,1,1,0,1
2021-04-24T07:47:36.751664328+00:00,1,1,1,1
2021-04-24T07:47:36.751664336+00:00,1,1,0,1
2021-04-24T07:47:36.751676276+00:00,1,1,1,1
2021-04-24T07:47:36.751676290+00:00,1,1,0,1
2021-04-24T07:47:36.751676298+00:00,1,1,1,1
2021-04-24T07:47:36.751684252+00:00,1,1,0,1
2021-04-24T07:47:36.751684266+00:00,1,1,1,1
2021-04-24T07:47:36.751684274+00:00,1,1,0,1
2021-04-24T07:47:36.751720140+00:00,1,1,1,1
2021-04-24T07:47:36.751720152+00:00,1,1,0,1
2021-04-24T07:47:36.751720162+00:00,1,1,1,1
2021-04-24T07:47:36.751724126+00:00,1,1,0,1
2021-04-24T07:47:36.751724144+00:00,1,1,1,1
2021-04-24T07:47:36.751724148+00:00,1,1,0,1
2021-04-24T07:47:36.751760014+00:00,1,1,1,1
2021-04-24T07:47:36.751760026+00:00,1,1,0,1
2021-04-24T07:47:36.751760036+00:00,1,1,1,1
2021-04-24T07:47:36.751764000+00:00,1,1,0,1
2021-04-24T07:47:36.751764018+00:00,1,1,1,1
2021-04-24T07:47:36.751764022+00:00,1,1,0,1
2021-04-24T07:47:36.751775964+00:00,1,1,1,1
2021-04-24T07:47:36.751775978+00:00,1,1,0,1
2021-04-24T07:47:36.751775986+00:00,1,1,1,1
2021-04-24T07:47:36.751779950+00:00,1,1,0,1
2021-04-24T07:47:36.751779968+00:00,1,1,1,1
2021-04-24T07:47:36.751779974+00:00,1,1,0,1
2021-04-24T07:47:36.751783938+00:00,1,1,1,1
2021-04-24T07:47:36.751783956+00:00,1,1,0,1
2021-04-24T07:47:36.751783960+00:00,1,1,1,1
2021-04-24T07:47:36.751787926+00:00,1,1,0,1
2021-04-24T07:47:36.751787942+00:00,1,1,1,1
2021-04-24T07:47:36.751787950+00:00,1,1,0,1
2021-04-24T07:47:36.751791914+00:00,1,1,1,1
2021-04-24T07:47:36.751795902+00:00,1,1,0,1
2021-04-24T07:47:36.751795918+00:00,1,1,1,1
2021-04-24T07:47:36.751795926+00:00,1,1,0,1
2021-04-24T07:47:36.751799890+00:00,1,1,1,1
2021-04-24T07:47:36.751803878+00:00,1,1,0,1
2021-04-24T07:47:36.751803892+00:00,1,1,1,1
2021-04-24T07:47:36.751803902+00:00,1,1,0,1
2021-04-24T07:47:36.751807864+00:00,1,1,1,1
2021-04-24T07:47:36.751811852+00:00,1,1,0,1
2021-04-24T07:47:36.751811868+00:00,1,1,1,1
2021-04-24T07:47:36.751811876+00:00,1,1,0,1
2021-04-24T07:47:36.751839766+00:00,1,1,1,1
2021-04-24T07:47:36.751839778+00:00,1,1,0,1
2021-04-24T07:47:36.751839790+00:00,1,1,1,1
2021-04-24T07:47:36.751843752+00:00,1,1,0,1
2021-04-24T07:47:36.751843770+00:00,1,1,1,1
2021-04-24T07:47:36.751843776+00:00,1,1,0,1
2021-04-24T07:47:36.751851728+00:00,1,1,1,1
2021-04-24T07:47:36.751851742+00:00,1,1,0,1
2021-04-24T07:47:36.751851750+00:00,1,1,1,1
2021-04-24T07:47:36.751855716+00:00,1,1,0,1
2021-04-24T07:47:36.751855732+00:00,1,1,1,1
2021-04-24T07:47:36.751855738+00:00,1,1,0,1
2021-04-24T07:47:36.751867676+00:00,1,1,1,1
2021-04-24T07:47:36.751867690+00:00,1,1,0,1
2021-04-24T07:47:36.751867698+00:00,1,1,1,1
2021-04-24T07:47:36.751871662+00:00,1,1,0,1
2021-04-24T07:47:36.751871678+00:00,1,1,1,1
2021-04-24T07:47:36.751871684+00:00,1,1,0,1
2021-04-24T07:47:36.751879636+00:00,1,1,1,1
2021-04-24T07:47:36.751879650+00:00,1,1,0,1
2021-04-24T07:47:36.751879658+00:00,1,1,1,1
2021-04-24T07:47:36.751883624+00:00,1,1,0,1
2021-04-24T07:47:36.751883640+00:00,1,1,1,1
2021-04-24T07:47:36.751883646+00:00,1,1,0,1
2021-04-24T07:47:36.751887610+00:00,1,1,1,1
2021-04-24T07:47:36.751907548+00:00,1,1,0,1
2021-04-24T07:47:36.751907560+00:00,1,1,1,1
2021-04-24T07:47:36.751907572+00:00,1,1,0,1
2021-04-24T07:47:36.751911532+00:00,1,1,1,1
2021-04-24T07:47:36.751927548+00:00,1,0,1,1
2021-04-24T07:47:36.751931522+00:00,1,1,1,1
2021-04-24T07:47:36.751931528+00:00,1,0,1,1
2021-04-24T07:47:36.751931542+00:00,1,1,1,1
2021-04-24T07:47:36.751935542+00:00,1,0,1,1
2021-04-24T07:47:36.751963494+00:00,1,1,1,1
2021-04-24T07:47:36.751963496+00:00,1,0,1,1
2021-04-24T07:47:36.751963514+00:00,1,1,1,1
2021-04-24T07:47:36.751969260+00:00,1,0,1,1
2021-04-24T07:47:36.752005226+00:00,1,1,1,1
2021-04-24T07:47:36.752011222+00:00,1,0,1,1
2021-04-24T07:47:36.752047190+00:00,1,1,1,1
2021-04-24T07:47:36.752052936+00:00,1,0,1,1
2021-04-24T07:47:36.752056910+00:00,1,1,1,1
2021-04-24T07:47:36.752056914+00:00,1,0,1,1
2021-04-24T07:47:36.752056930+00:00,1,1,1,1
2021-04-24T07:47:36.752060930+00:00,1,0,1,1
2021-04-24T07:47:36.752072896+00:00,1,1,1,1
2021-04-24T07:47:36.752072900+00:00,1,0,1,1
2021-04-24T07:47:36.752072916+00:00,1,1,1,1
2021-04-24T07:47:36.752076916+00:00,1,0,1,1
2021-04-24T07:47:36.752080890+00:00,1,1,1,1
2021-04-24T07:47:36.752080894+00:00,1,0,1,1
2021-04-24T07:47:36.752080910+00:00,1,1,1,1
2021-04-24T07:47:36.752084908+00:00,1,0,1,1
2021-04-24T07:47:36.752088884+00:00,1,1,1,1
2021-04-24T07:47:36.752088886+00:00,1,0,1,1
2021-04-24T07:47:36.752088904+00:00,1,1,1,1
2021-04-24T07:47:36.752094900+00:00,1,0,1,1
2021-04-24T07:47:36.752122852+00:00,1,1,1,1
2021-04-24T07:47:36.752122854+00:00,1,0,1,1
2021-04-24T07:47:36.752122872+00:00,1,1,1,1
2021-04-24T07:47:36.767834684+00:00,1,1,0,1
2021-04-24T07:47:36.767834694+00:00,1,1,1,1
2021-04-24T07:47:36.767834708+00:00,1,1,0,1
2021-04-24T07:47:36.767838674+00:00,1,1,1,1
2021-04-24T07:47:36.767842668+00:00,1,1,0,1
2021-04-24T07:47:36.767842682+00:00,1,1,1,1
2021-04-24T07:47:36.767842692+00:00,1,1,0,1
2021-04-24T07:47:36.767850654+00:00,1,1,1,1
2021-04-24T07:47:36.767854646+00:00,1,1,0,1
2021-04-24T07:47:36.767854662+00:00,1,1,1,1
2021-04-24T07:47:36.767854670+00:00,1,1,0,1
2021-04-24T07:47:36.767866626+00:00,1,1,1,1
2021-04-24T07:47:36.767866640+00:00,1,1,0,1
2021-04-24T07:47:36.767866648+00:00,1,1,1,1
2021-04-24T07:47:36.767874612+00:00,1,1,0,1
2021-04-24T07:47:36.767874626+00:00,1,1,1,1
2021-04-24T07:47:36.767874634+00:00,1,1,0,1
2021-04-24T07:47:36.767910550+00:00,1,1,1,1
2021-04-24T07:47:36.767910560+00:00,1,1,0,1
2021-04-24T07:47:36.767910572+00:00,1,1,1,1
2021-04-24T07:47:36.767914540+00:00,1,1,0,1
2021-04-24T07:47:36.767914558+00:00,1,1,1,1
2021-04-24T07:47:36.767914564+00:00,1,1,0,1
2021-04-24T07:47:36.767950480+00:00,1,1,1,1
2021-04-24T07:47:36.767950492+00:00,1,1,0,1
2021-04-24T07:47:36.767950502+00:00,1,1,1,1
2021-04-24T07:47:36.767954472+00:00,1,1,0,1
2021-04-24T07:47:36.767954490+00:00,1,1,1,1
2021-04-24T07:47:36.767954494+00:00,1,1,0,1
2021-04-24T07:47:36.767970444+00:00,1,1,1,1
2021-04-24T07:47:36.767970458+00:00,1,1,0,1
2021-04-24T07:47:36.767970468+00:00,1,1,1,1
2021-04-24T07:47:36.767978430+00:00,1,1,0,1
2021-04-24T07:47:36.767978444+00:00,1,1,1,1
2021-04-24T07:47:36.767978454+00:00,1,1,0,1
2021-04-24T07:47:36.767982422+00:00,1,1,1,1
2021-04-24T07:47:36.767986416+00:00,1,1,0,1
2021-04-24T07:47:36.767986432+00:00,1,1,1,1
2021-04-24T07:47:36.767986440+00:00,1,1,0,1
2021-04-24T07:47:36.767990408+00:00,1,1,1,1
2021-04-24T07:47:36.767994402+00:00,1,1,0,1
2021-04-24T07:47:36.767994418+00:00,1,1,1,1
2021-04-24T07:47:36.767994426+00:00,1,1,0,1
2021-04-24T07:47:36.767998394+00:00,1,1,1,1
2021-04-24T07:47:36.768002388+00:00,1,1,0,1
2021-04-24T07:47:36.768002404+00:00,1,1,1,1
2021-04-24T07:47:36.768002412+00:00,1,1,0,1
2021-04-24T07:47:36.768030340+00:00,1,1,1,1
2021-04-24T07:47:36.768030352+00:00,1,1,0,1
2021-04-24T07:47:36.768030362+00:00,1,1,1,1
2021-04-24T07:47:36.768034332+00:00,1,1,0,1
2021-04-24T07:47:36.768034350+00:00,1,1,1,1
2021-04-24T07:47:36.768034354+00:00,1,1,0,1
2021-04-24T07:47:36.768038326+00:00,1,1,1,1
2021-04-24T07:47:36.768038342+00:00,1,1,0,1
2021-04-24T07:47:36.768038348+00:00,1,1,1,1
2021-04-24T07:47:36.768050304+00:00,1,1,0,1
2021-04-24T07:47:36.768050318+00:00,1,1,1,1
2021-04-24T07:47:36.768050328+00:00,1,1,0,1
2021-04-24T07:47:36.768058288+00:00,1,1,1,1
2021-04-24T07:47:36.768062282+00:00,1,1,0,1
2021-04-24T07:47:36.768062296+00:00,1,1,1,1
2021-04-24T07:47:36.768062304+00:00,1,1,0,1
2021-04-24T07:47:36.768070266+00:00,1,1,1,1
2021-04-24T07:47:36.768070282+00:00,1,1,0,1
2021-04-24T07:47:36.768070290+00:00,1,1,1,1
2021-04-24T07:47:36.768074260+00:00,1,1,0,1
2021-04-24T07:47:36.768074276+00:00,1,1,1,1
2021-04-24T07:47:36.768074282+00:00,1,1,0,1
2021-04-24T07:47:36.768078252+00:00,1,1,1,1
2021-04-24T07:47:36.768098220+00:00,1,1,0,1
2021-04-24T07:47:36.768098232+00:00,1,1,1,1
2021-04-24T07:47:36.768098244+00:00,1,1,0,1
2021-04-24T07:47:36.768102212+00:00,1,1,1,1
2021-04-24T07:47:36.768118064+00:00,1,0,1,1
2021-04-24T07:47:36.768122038+00:00,1,1,1,1
2021-04-24T07:47:36.768122042+00:00,1,0,1,1
2021-04-24T07:47:36.768122058+00:00,1,1,1,1
2021-04-24T07:47:36.768126056+00:00,1,0,1,1
2021-04-24T07:47:36.768154028+00:00,1,1,1,1
2021-04-24T07:47:36.768159776+00:00,1,0,1,1
2021-04-24T07:47:36.768195742+00:00,1,1,1,1
2021-04-24T07:47:36.768201738+00:00,1,0,1,1
2021-04-24T07:47:36.768237704+00:00,1,1,1,1
2021-04-24T07:47:36.768243448+00:00,1,0,1,1
2021-04-24T07:47:36.768247422+00:00,1,1,1,1
2021-04-24T07:47:36.768247426+00:00,1,0,1,1
2021-04-24T07:47:36.768247442+00:00,1,1,1,1
2021-04-24T07:47:36.768251442+00:00,1,0,1,1
2021-04-24T07:47:36.768263408+00:00,1,1,1,1
2021-04-24T07:47:36.768263412+00:00,1,0,1,1
2021-04-24T07:47:36.768263430+00:00,1,1,1,1
2021-04-24T07:47:36.768267428+00:00,1,0,1,1
2021-04-24T07:47:36.768271402+00:00,1,1,1,1
2021-04-24T07:47:36.768271406+00:00,1,0,1,1
2021-04-24T07:47:36.768271422+00:00,1,1,1,1
2021-04-24T07:47:36.768275422+00:00,1,0,1,1
2021-04-24T07:47:36.768279396+00:00,1,1,1,1
2021-04-24T07:47:36.768279400+00:00,1,0,1,1
2021-04-24T07:47:36.768279416+00:00,1,1,1,1
2021-04-24T07:47:36.768285412+00:00,1,0,1,1
2021-04-24T07:47:36.768313386+00:00,1,1,1,1
2021-04-24T07:47:36.784008724+00:00,1,1,0,1
2021-04-24T07:47:36.784008734+00:00,1,1,1,1
2021-04-24T07:47:36.784008748+00:00,1,1,0,1
2021-04-24T07:47:36.784012718+00:00,1,1,1,1
2021-04-24T07:47:36.784016716+00:00,1,1,0,1
2021-04-24T07:47:36.784016730+00:00,1,1,1,1
2021-04-24T07:47:36.784016740+00:00,1,1,0,1
2021-04-24T07:47:36.784024708+00:00,1,1,1,1
2021-04-24T07:47:36.784028704+00:00,1,1,0,1
2021-04-24T07:47:36.784028718+00:00,1,1,1,1
2021-04-24T07:47:36.784028726+00:00,1,1,0,1
2021-04-24T07:47:36.784040694+00:00,1,1,1,1
2021-04-24T07:47:36.784040708+00:00,1,1,0,1
2021-04-24T07:47:36.784040716+00:00,1,1,1,1
2021-04-24T07:47:36.784048686+00:00,1,1,0,1
2021-04-24T07:47:36.784048700+00:00,1,1,1,1
2021-04-24T07:47:36.784048710+00:00,1,1,0,1
2021-04-24T07:47:36.784084654+00:00,1,1,1,1
2021-04-24T07:47:36.784084664+00:00,1,1,0,1
2021-04-24T07:47:36.784084676+00:00,1,1,1,1
2021-04-24T07:47:36.784088648+00:00,1,1,0,1
2021-04-24T07:47:36.784088666+00:00,1,1,1,1
2021-04-24T07:47:36.784088672+00:00,1,1,0,1
2021-04-24T07:47:36.784124620+00:00,1,1,1,1
2021-04-24T07:47:36.784124630+00:00,1,1,0,1
2021-04-24T07:47:36.784124642+00:00,1,1,1,1
2021-04-24T07:47:36.784128614+00:00,1,1,0,1
2021-04-24T07:47:36.784128632+00:00,1,1,1,1
2021-04-24T07:47:36.784128636+00:00,1,1,0,1
2021-04-24T07:47:36.784140604+00:00,1,1,1,1
2021-04-24T07:47:36.784140618+00:00,1,1,0,1
2021-04-24T07:47:36.784140626+00:00,1,1,1,1
2021-04-24T07:47:36.784152592+00:00,1,1,0,1
2021-04-24T07:47:36.784152606+00:00,1,1,1,1
2021-04-24T07:47:36.784152616+00:00,1,1,0,1
2021-04-24T07:47:36.784156586+00:00,1,1,1,1
2021-04-24T07:47:36.784160584+00:00,1,1,0,1
2021-04-24T07:47:36.784160598+00:00,1,1,1,1
2021-04-24T07:47:36.784160608+00:00,1,1,0,1
2021-04-24T07:47:36.784164580+00:00,1,1,1,1
2021-04-24T07:47:36.784168576+00:00,1,1,0,1
2021-04-24T07:47:36.784168592+00:00,1,1,1,1
2021-04-24T07:47:36.784168600+00:00,1,1,0,1
2021-04-24T07:47:36.784172572+00:00,1,1,1,1
2021-04-24T07:47:36.784176568+00:00,1,1,0,1
2021-04-24T07:47:36.784176584+00:00,1,1,1,1
2021-04-24T07:47:36.784176592+00:00,1,1,0,1
2021-04-24T07:47:36.784204544+00:00,1,1,1,1
2021-04-24T07:47:36.784204556+00:00,1,1,0,1
2021-04-24T07:47:36.784204566+00:00,1,1,1,1
2021-04-24T07:47:36.784208540+00:00,1,1,0,1
2021-04-24T07:47:36.784208556+00:00,1,1,1,1
2021-04-24T07:47:36.784208562+00:00,1,1,0,1
2021-04-24T07:47:36.784212536+00:00,1,1,1,1
2021-04-24T07:47:36.784212552+00:00,1,1,0,1
2021-04-24T07:47:36.784212558+00:00,1,1,1,1
2021-04-24T07:47:36.784216532+00:00,1,1,0,1
2021-04-24T07:47:36.784216548+00:00,1,1,1,1
2021-04-24T07:47:36.784216556+00:00,1,1,0,1
2021-04-24T07:47:36.784220530+00:00,1,1,1,1
2021-04-24T07:47:36.784224526+00:00,1,1,0,1
2021-04-24T07:47:36.784224542+00:00,1,1,1,1
2021-04-24T07:47:36.784224550+00:00,1,1,0,1
2021-04-24T07:47:36.784232518+00:00,1,1,1,1
2021-04-24T07:47:36.784232534+00:00,1,1,0,1
2021-04-24T07:47:36.784232542+00:00,1,1,1,1
2021-04-24T07:47:36.784236514+00:00,1,1,0,1
2021-04-24T07:47:36.784236530+00:00,1,1,1,1
2021-04-24T07:47:36.784236538+00:00,1,1,0,1
2021-04-24T07:47:36.784244508+00:00,1,1,1,1
2021-04-24T07:47:36.784244522+00:00,1,1,0,1
2021-04-24T07:47:36.784244530+00:00,1,1,1,1
2021-04-24T07:47:36.784248504+00:00,1,1,0,1
2021-04-24T07:47:36.784248520+00:00,1,1,1,1
2021-04-24T07:47:36.784248526+00:00,1,1,0,1
2021-04-24T07:47:36.784252500+00:00,1,1,1,1
2021-04-24T07:47:36.784272482+00:00,1,1,0,1
2021-04-24T07:47:36.784272494+00:00,1,1,1,1
2021-04-24T07:47:36.784272506+00:00,1,1,0,1
2021-04-24T07:47:36.784284470+00:00,1,1,1,1
2021-04-24T07:47:36.784284486+00:00,1,1,0,1
2021-04-24T07:47:36.784284492+00:00,1,1,1,1
2021-04-24T07:47:36.784292306+00:00,1,0,1,1
2021-04-24T07:47:36.784296280+00:00,1,1,1,1
2021-04-24T07:47:36.784296284+00:00,1,0,1,1
2021-04-24T07:47:36.784296298+00:00,1,1,1,1
2021-04-24T07:47:36.784300300+00:00,1,0,1,1
2021-04-24T07:47:36.784328274+00:00,1,1,1,1
2021-04-24T07:47:36.784334022+00:00,1,0,1,1
2021-04-24T07:47:36.784369990+00:00,1,1,1,1
2021-04-24T07:47:36.784375988+00:00,1,0,1,1
2021-04-24T07:47:36.784411956+00:00,1,1,1,1
2021-04-24T07:47:36.784417702+00:00,1,0,1,1
2021-04-24T07:47:36.784421676+00:00,1,1,1,1
2021-04-24T07:47:36.784421680+00:00,1,0,1,1
2021-04-24T07:47:36.784421696+00:00,1,1,1,1
2021-04-24T07:47:36.784425694+00:00,1,0,1,1
2021-04-24T07:47:36.784437662+00:00,1,1,1,1
2021-04-24T07:47:36.784437664+00:00,1,0,1,1
2021-04-24T07:47:36.784437682+00:00,1,1,1,1
2021-04-24T07:47:36.784441680+00:00,1,0,1,1
2021-04-24T07:47:36.784445654+00:00,1,1,1,1
2021-04-24T07:47:36.784445658+00:00,1,0,1,1
2021-04-24T07:47:36.784445674+00:00,1,1,1,1
2021-04-24T07:47:36.784449674+00:00,1,0,1,1
2021-04-24T07:47:36.784453648+00:00,1,1,1,1
2021-04-24T07:47:36.784453650+00:00,1,0,1,1
2021-04-24T07:47:36.784453668+00:00,1,1,1,1
2021-04-24T07:47:36.784459664+00:00,1,0,1,1
2021-04-24T07:47:36.784487636+00:00,1,1,1,1
2021-04-24T07:47:36.800763732+00:00,1,1,0,1
2021-04-24T07:47:36.800763742+00:00,1,1,1,1
2021-04-24T07:47:36.800763756+00:00,1,1,0,1
2021-04-24T07:47:36.800767720+00:00,1,1,1,1
2021-04-24T07:47:36.800771716+00:00,1,1,0,1
2021-04-24T07:47:36.800771728+00:00,1,1,1,1
2021-04-24T07:47:36.800771738+00:00,1,1,0,1
2021-04-24T07:47:36.800779700+00:00,1,1,1,1
2021-04-24T07:47:36.800783692+00:00,1,1,0,1
2021-04-24T07:47:36.800783706+00:00,1,1,1,1
2021-04-24T07:47:36.800783714+00:00,1,1,0,1
2021-04-24T07:47:36.800795670+00:00,1,1,1,1
2021-04-24T07:47:36.800795684+00:00,1,1,0,1
2021-04-24T07:47:36.800795692+00:00,1,1,1,1
2021-04-24T07:47:36.800803654+00:00,1,1,0,1
2021-04-24T07:47:36.800803670+00:00,1,1,1,1
2021-04-24T07:47:36.800803678+00:00,1,1,0,1
2021-04-24T07:47:36.800839588+00:00,1,1,1,1
2021-04-24T07:47:36.800839600+00:00,1,1,0,1
2021-04-24T07:47:36.800839610+00:00,1,1,1,1
2021-04-24T07:47:36.800843580+00:00,1,1,0,1
2021-04-24T07:47:36.800843596+00:00,1,1,1,1
2021-04-24T07:47:36.800843602+00:00,1,1,0,1
2021-04-24T07:47:36.800879514+00:00,1,1,1,1
2021-04-24T07:47:36.800879526+00:00,1,1,0,1
2021-04-24T07:47:36.800879536+00:00,1,1,1,1
2021-04-24T07:47:36.800883504+00:00,1,1,0,1
2021-04-24T07:47:36.800883522+00:00,1,1,1,1
2021-04-24T07:47:36.800883528+00:00,1,1,0,1
2021-04-24T07:47:36.800891492+00:00,1,1,1,1
2021-04-24T07:47:36.800891506+00:00,1,1,0,1
2021-04-24T07:47:36.800891514+00:00,1,1,1,1
2021-04-24T07:47:36.800895484+00:00,1,1,0,1
2021-04-24T07:47:36.800895500+00:00,1,1,1,1
2021-04-24T07:47:36.800895506+00:00,1,1,0,1
2021-04-24T07:47:36.800899476+00:00,1,1,1,1
2021-04-24T07:47:36.800899494+00:00,1,1,0,1
2021-04-24T07:47:36.800899498+00:00,1,1,1,1
